Title,Summary,Published,Link,Authors
"Terms that define nuclei on residuated lattices: a case study of
  BL-algebras","A nucleus $\gamma$ on a (bounded commutative integral) residuated lattice
$\mathbf{A}$ is a closure operator that satisfies the inequality $\gamma(a)
\cdot \gamma(b) \leq \gamma(a \cdot b)$ for all $a,b \in A$. In this article,
among several results, a description of an arbitrary nucleus on a residuated
lattice is given. Special attention is given to terms that define a nucleus on
every structure of a variety, as a means of generalizing the double negation
operation. Some general results about these terms are presented, together with
examples. The main result of this article consists of the description of all
terms of this kind for every given subvariety of BL-algebras. We exhibit
interesting nontrivial examples.",2024-12-27T15:34:51Z,http://arxiv.org/abs/2412.19690v1,"Sebastián Buss, Diego Castaño, José Patricio Díaz Varela"
"A Review on the Integration of Artificial Intelligence and Medical
  Imaging in IVF Ovarian Stimulation","Artificial intelligence (AI) has emerged as a powerful tool to enhance
decision-making and optimize treatment protocols in in vitro fertilization
(IVF). In particular, AI shows significant promise in supporting
decision-making during the ovarian stimulation phase of the IVF process. This
review evaluates studies focused on the applications of AI combined with
medical imaging in ovarian stimulation, examining methodologies, outcomes, and
current limitations. Our analysis of 13 studies on this topic reveals that,
reveal that while AI algorithms demonstrated notable potential in predicting
optimal hormonal dosages, trigger timing, and oocyte retrieval outcomes, the
medical imaging data utilized predominantly came from two-dimensional (2D)
ultrasound which mainly involved basic quantifications, such as follicle size
and number, with limited use of direct feature extraction or advanced image
analysis techniques. This points to an underexplored opportunity where advanced
image analysis approaches, such as deep learning, and more diverse imaging
modalities, like three-dimensional (3D) ultrasound, could unlock deeper
insights. Additionally, the lack of explainable AI (XAI) in most studies raises
concerns about the transparency and traceability of AI-driven decisions - key
factors for clinical adoption and trust. Furthermore, many studies relied on
single-center designs and small datasets, which limit the generalizability of
their findings. This review highlights the need for integrating advanced
imaging analysis techniques with explainable AI methodologies, as well as the
importance of leveraging multicenter collaborations and larger datasets.
Addressing these gaps has the potential to enhance ovarian stimulation
management, paving the way for efficient, personalized, and data-driven
treatment pathways that improve IVF outcomes.",2024-12-27T15:29:08Z,http://arxiv.org/abs/2412.19688v1,"Jana Zakall, Birgit Pohn, Antonia Graf, Daniel Kovatchki, Arezoo Borji, Ragib Shahriar Islam, Hossam Haick, Heinz Strohmer, Sepideh Hatamikia"
"DFT based comparative analysis of physical properties of binary metallic
  diborides XB$_2$ (X = Cr, Mo and W)","Transition-metal borides (TMBs) have long attracted attention of the
researchers because of their unique mechanical and electrical properties
including superconductivity. We have explored the structural, mechanical,
electronic, optical, and some thermophysical properties of XB$_2$ (X = Cr, Mo
and W) binary metallic diborides in detail employing density functional theory
based first-principles method. Many of the physical properties, including
direction-dependent mechanical properties, optical properties, and
thermo-mechanical properties are being investigated for the first time.",2024-12-27T15:28:42Z,http://arxiv.org/abs/2412.19687v1,"Razu Ahmed, Md. Sohel Rana, Md. Sajidul Islam, S. H. Naqib"
"Boosting Private Domain Understanding of Efficient MLLMs: A Tuning-free,
  Adaptive, Universal Prompt Optimization Framework","Efficient multimodal large language models (EMLLMs), in contrast to
multimodal large language models (MLLMs), reduce model size and computational
costs and are often deployed on resource-constrained devices. However, due to
data privacy concerns, existing open-source EMLLMs rarely have access to
private domain-specific data during the pre-training process, making them
difficult to directly apply in device-specific domains, such as certain
business scenarios. To address this weakness, this paper focuses on the
efficient adaptation of EMLLMs to private domains, specifically in two areas:
1) how to reduce data requirements, and 2) how to avoid parameter fine-tuning.
Specifically, we propose a tun\textbf{\underline{I}}ng-free,
a\textbf{\underline{D}}aptiv\textbf{\underline{E}},
univers\textbf{\underline{AL}} \textbf{\underline{Prompt}} Optimization
Framework, abbreviated as \textit{\textbf{\ourmethod{}}} which consists of two
stages: 1) Predefined Prompt, based on the reinforcement searching strategy,
generate a prompt optimization strategy tree to acquire optimization priors; 2)
Prompt Reflection initializes the prompt based on optimization priors, followed
by self-reflection to further search and refine the prompt. By doing so,
\ourmethod{} elegantly generates the ``ideal prompts'' for processing private
domain-specific data. Note that our method requires no parameter fine-tuning
and only a small amount of data to quickly adapt to the data distribution of
private data. Extensive experiments across multiple tasks demonstrate that our
proposed \ourmethod{} significantly improves both efficiency and performance
compared to baselines.",2024-12-27T15:21:17Z,http://arxiv.org/abs/2412.19684v1,"Jiang Liu, Bolin Li, Haoyuan Li, Tianwei Lin, Wenqiao Zhang, Tao Zhong, Zhelun Yu, Jinghao Wei, Hao Cheng, Hao Jiang, Zheqi Lv, Juncheng Li, Siliang Tang, Yueting Zhuang"
"A Hybrid Technique for Plant Disease Identification and Localisation in
  Real-time","Over the past decade, several image-processing methods and algorithms have
been proposed for identifying plant diseases based on visual data. DNN (Deep
Neural Networks) have recently become popular for this task. Both traditional
image processing and DNN-based methods encounter significant performance issues
in real-time detection owing to computational limitations and a broad spectrum
of plant disease features. This article proposes a novel technique for
identifying and localising plant disease based on the Quad-Tree decomposition
of an image and feature learning simultaneously. The proposed algorithm
significantly improves accuracy and faster convergence in high-resolution
images with relatively low computational load. Hence it is ideal for deploying
the algorithm in a standalone processor in a remotely operated image
acquisition and disease detection system, ideally mounted on drones and robots
working on large agricultural fields. The technique proposed in this article is
hybrid as it exploits the advantages of traditional image processing methods
and DNN-based models at different scales, resulting in faster inference. The F1
score is approximately 0.80 for four disease classes corresponding to potato
and tomato crops.",2024-12-27T15:20:45Z,http://arxiv.org/abs/2412.19682v1,"Mahendra Kumar Gohil, Anirudha Bhattacharjee, Rwik Rana, Kishan Lal, Samir Kumar Biswas, Nachiketa Tiwari, Bishakh Bhattacharya"
Identifying clusters in Czekanowski's diagram,"Visualizing data through Czekanowski's diagram has as its aim the
illustration of the relationships between objects. Often, obvious clusters of
observations are directly visible. However, it is not straightforward to
precisely delineate these clusters. This paper presents the development of the
package RMaCzek, which now includes features for cluster identification in
Czekanowski diagrams.",2024-12-27T15:04:06Z,http://arxiv.org/abs/2412.19679v1,"Krzysztof Bartoszek, Ying Luo"
Deep ReLU networks -- injectivity capacity upper bounds,"We study deep ReLU feed forward neural networks (NN) and their injectivity
abilities. The main focus is on \emph{precisely} determining the so-called
injectivity capacity. For any given hidden layers architecture, it is defined
as the minimal ratio between number of network's outputs and inputs which
ensures unique recoverability of the input from a realizable output. A strong
recent progress in precisely studying single ReLU layer injectivity properties
is here moved to a deep network level. In particular, we develop a program that
connects deep $l$-layer net injectivity to an $l$-extension of the $\ell_0$
spherical perceptrons, thereby massively generalizing an isomorphism between
studying single layer injectivity and the capacity of the so-called
(1-extension) $\ell_0$ spherical perceptrons discussed in [82]. \emph{Random
duality theory} (RDT) based machinery is then created and utilized to
statistically handle properties of the extended $\ell_0$ spherical perceptrons
and implicitly of the deep ReLU NNs. A sizeable set of numerical evaluations is
conducted as well to put the entire RDT machinery in practical use. From these
we observe a rapidly decreasing tendency in needed layers' expansions, i.e., we
observe a rapid \emph{expansion saturation effect}. Only $4$ layers of depth
are sufficient to closely approach level of no needed expansion -- a result
that fairly closely resembles observations made in practical experiments and
that has so far remained completely untouchable by any of the existing
mathematical methodologies.",2024-12-27T14:57:40Z,http://arxiv.org/abs/2412.19677v1,Mihailo Stojnic
"Optimizing Local-Global Dependencies for Accurate 3D Human Pose
  Estimation","Transformer-based methods have recently achieved significant success in 3D
human pose estimation, owing to their strong ability to model long-range
dependencies. However, relying solely on the global attention mechanism is
insufficient for capturing the fine-grained local details, which are crucial
for accurate pose estimation. To address this, we propose SSR-STF, a
dual-stream model that effectively integrates local features with global
dependencies to enhance 3D human pose estimation. Specifically, we introduce
SSRFormer, a simple yet effective module that employs the skeleton selective
refine attention (SSRA) mechanism to capture fine-grained local dependencies in
human pose sequences, complementing the global dependencies modeled by the
Transformer. By adaptively fusing these two feature streams, SSR-STF can better
learn the underlying structure of human poses, overcoming the limitations of
traditional methods in local feature extraction. Extensive experiments on the
Human3.6M and MPI-INF-3DHP datasets demonstrate that SSR-STF achieves
state-of-the-art performance, with P1 errors of 37.4 mm and 13.2 mm
respectively, outperforming existing methods in both accuracy and
generalization. Furthermore, the motion representations learned by our model
prove effective in downstream tasks such as human mesh recovery. Codes are
available at https://github.com/poker-xu/SSR-STF.",2024-12-27T14:54:12Z,http://arxiv.org/abs/2412.19676v1,"Guangsheng Xu, Guoyi Zhang, Lejia Ye, Shuwei Gan, Xiaohu Zhang, Xia Yang"
Port-Hamiltonian nonlinear systems,"Control theory often takes the mathematical model of the to-be-control-led
system for granted. In contrast, port-Hamiltonian systems theory bridges the
gap between modelling and control for physical systems. It provides a unified
framework for the modelling of complex multiphysics systems. At the same time
it offers powerful tools for analysis and control by identifying the underlying
physical structure, as reflected in, e.g., energy balance and other conserved
quantities. This leads to control schemes that \emph{exploit} the physical
structure, instead of compensating for it. As a result, the derived control
laws tend to be simple, physically interpretable, and robust with respect to
physical parameter variations.
  In this paper, after introducing port-Hamiltonian systems, the focus is on
'control by interconnection' for set-point stabilization of nonlinear physical
systems. Most of this theory is well-established, but novel developments using
'energy ports' instead of 'power ports' are also included.",2024-12-27T14:45:45Z,http://arxiv.org/abs/2412.19673v1,Arjan van der Schaft
Lattice properties of the sharp partial order,"The aim of this paper is to study lattice properties of the sharp partial
order for complex matrices having index at most 1. We investigate the down-set
of a fixed matrix $B$ under this partial order via isomorphisms with two
different partially ordered sets of projectors. These are, respectively, the
set of projectors that commute with a certain (nonsingular) block of a
Hartwig-Spindelb\""ock decomposition of $B$ and the set of projectors that
commute with the Jordan canonical form of that block. Using these isomorphisms,
we study the lattice structure of the down-sets and we give properties of them.
Necessary and sufficient conditions under which the down-set of B is a lattice
were found, in which case we describe its elements completely. We also show
that every down-set of $B$ has a distinguished Boolean subalgebra and we give a
description of its elements. We characterize the matrices that are above a
given matrix in terms of its Jordan canonical form. Mitra (1987) showed that
the set of all $n \times n$ complex matrices having index at most 1 with $n\geq
4$ is not a lower semilattice. We extend this result to $n=3$ and prove that it
is a lower semilattice with $n=2$. We also answer negatively a conjecture given
by Mitra, Bhimasankaram and Malik (2010). As a last application, we
characterize solutions of some matrix equations via the established
isomorphisms.",2024-12-27T14:38:40Z,http://arxiv.org/abs/2412.19671v1,"Cecilia R. Cimadamore, Laura A. Rueda, Néstor Thome, Melina V. Verdecchia"
Multipole moments in stationary spacetimes,"Multipole moments in general relativity serve as a powerful tool for
characterising the gravitational field. In this paper, we review the
construction of the Geroch--Hansen multipole moments for stationary
asymptotically flat vacuum spacetimes. A particular focus is placed on the
well-definedness of these moments, which hinges on the uniqueness of the
one-point conformal completion in Geroch's asymptotic flatness definition.
Based on Geroch's approach, we formulate and prove a revised uniqueness result,
thereby filling in some gaps in the original approach. Uniqueness holds up to
certain conformal transformations, and we discuss how the multipole moments
behave under such transformations.",2024-12-27T14:27:01Z,http://arxiv.org/abs/2412.19667v1,Jorn van Voorthuizen
The Value of Recall in Extensive-Form Games,"Imperfect-recall games, in which players may forget previously acquired
information, have found many practical applications, ranging from game
abstractions to team games and testing AI agents. In this paper, we quantify
the utility gain by endowing a player with perfect recall, which we call the
value of recall (VoR). While VoR can be unbounded in general, we parameterize
it in terms of various game properties, namely the structure of chance nodes
and the degree of absentmindedness (the number of successive times a player
enters the same information set). Further, we identify several pathologies that
arise with VoR, and show how to circumvent them. We also study the complexity
of computing VoR, and how to optimally apportion partial recall. Finally, we
connect VoR to other previously studied concepts in game theory, including the
price of anarchy. We use that connection in conjunction with the celebrated
smoothness framework to characterize VoR in a broad class of games.",2024-12-27T14:12:45Z,http://arxiv.org/abs/2412.19659v1,"Ratip Emin Berker, Emanuel Tewolde, Ioannis Anagnostides, Tuomas Sandholm, Vincent Conitzer"
"Asymmetrical Reciprocity-based Federated Learning for Resolving
  Disparities in Medical Diagnosis","Geographic health disparities pose a pressing global challenge, particularly
in underserved regions of low- and middle-income nations. Addressing this issue
requires a collaborative approach to enhance healthcare quality, leveraging
support from medically more developed areas. Federated learning emerges as a
promising tool for this purpose. However, the scarcity of medical data and
limited computation resources in underserved regions make collaborative
training of powerful machine learning models challenging. Furthermore, there
exists an asymmetrical reciprocity between underserved and developed regions.
To overcome these challenges, we propose a novel cross-silo federated learning
framework, named FedHelp, aimed at alleviating geographic health disparities
and fortifying the diagnostic capabilities of underserved regions.
Specifically, FedHelp leverages foundational model knowledge via one-time API
access to guide the learning process of underserved small clients, addressing
the challenge of insufficient data. Additionally, we introduce a novel
asymmetric dual knowledge distillation module to manage the issue of asymmetric
reciprocity, facilitating the exchange of necessary knowledge between developed
large clients and underserved small clients. We validate the effectiveness and
utility of FedHelp through extensive experiments on both medical image
classification and segmentation tasks. The experimental results demonstrate
significant performance improvement compared to state-of-the-art baselines,
particularly benefiting clients in underserved regions.",2024-12-27T13:59:58Z,http://arxiv.org/abs/2412.19654v1,"Jiaqi Wang, Ziyi Yin, Quanzeng You, Lingjuan Lyu, Fenglong Ma"
