Title,Summary,Published,Link,Authors
Continuous majorization in quantum phase space with Wigner negativity,"Different variants of partial orders among quantum states arise naturally in
the context of various quantum resources. For example, in discrete variable
quantum computation, stabilizer operations naturally produce an order between
input and output states; in technical terms this order is vector majorization
of discrete Wigner functions in discrete phase space. The order results in
inequalities for magic monotones. In the continuous variable case, a natural
counterpart would be continuous majorization of Wigner functions in quantum
phase space. Indeed, this concept was recently proposed and explored (mostly
restricting to the single-mode case) in Van Herstraeten, Jabbour, Cerf, Quantum
7, 1021 (2023). In this work, we develop the theory of continuous majorization
in the general $N$-mode case. In particular, we propose extensions to include
states with finite Wigner negativity. Among our results, we prove a conjecture
made by Van Herstraeten, Jabbour and Cerf for the convex hull of $N$-mode
Gaussian states, and a phase space counterpart of Uhlmann's theorem of
majorization.",2024-12-27T15:51:15Z,http://arxiv.org/abs/2412.19698v1,"Jan de Boer, Giuseppe Di Giulio, Esko Keski-Vakkuri, Erik Tonni"
Differentiable groupoid objects and their abstract Lie algebroids,"The infinitesimal counterpart of a Lie groupoid is its Lie algebroid. As a
vector bundle, it is given by the source vertical tangent bundle restricted to
the identity bisection. Its sections can be identified with the invariant
vector fields on the groupoid, which are closed under the Lie bracket. We
generalize this differentiation procedure to groupoid objects in any category
with an abstract tangent structure in the sense of Rosick\'{y} and a scalar
multiplication by a ring object that plays the role of the real numbers. We
identify the categorical conditions that the groupoid object must satisfy to
admit a natural notion of invariant vector fields. Then we show that invariant
vector fields are closed under the Lie bracket defined by Rosick\'{y} and
satisfy the Leibniz rule with respect to ring-valued morphisms on the base of
the groupoid. The result is what we define axiomatically as an abstract Lie
algebroid, by generalizing the underlying vector bundle to a module object in
the slice category over its base. Examples include diffeomorphism groups,
bisection groups of Lie groupoids, the diffeological symmetry groupoids of
general relativity (Blohmann/Fernandes/Weinstein), symmetry groupoids in
Lagrangian Field Theory, holonomy groupoids of singular foliations, elastic
diffeological groupoids, and groupoid objects in differentiable stacks.",2024-12-27T15:50:02Z,http://arxiv.org/abs/2412.19697v1,"Lory Aintablian, Christian Blohmann"
"An Integrated Optimization and Deep Learning Pipeline for Predicting
  Live Birth Success in IVF Using Feature Optimization and Transformer-Based
  Models","In vitro fertilization (IVF) is a widely utilized assisted reproductive
technology, yet predicting its success remains challenging due to the
multifaceted interplay of clinical, demographic, and procedural factors. This
study develops a robust artificial intelligence (AI) pipeline aimed at
predicting live birth outcomes in IVF treatments. The pipeline uses anonymized
data from 2010 to 2018, obtained from the Human Fertilization and Embryology
Authority (HFEA). We evaluated the prediction performance of live birth success
as a binary outcome (success/failure) by integrating different feature
selection methods, such as principal component analysis (PCA) and particle
swarm optimization (PSO), with different traditional machine learning-based
classifiers including random forest (RF) and decision tree, as well as deep
learning-based classifiers including custom transformer-based model and a tab
transformer model with an attention mechanism. Our research demonstrated that
the best performance was achieved by combining PSO for feature selection with
the TabTransformer-based deep learning model, yielding an accuracy of 99.50%
and an AUC of 99.96%, highlighting its significant performance to predict live
births. This study establishes a highly accurate AI pipeline for predicting
live birth outcomes in IVF, demonstrating its potential to enhance personalized
fertility treatments.",2024-12-27T15:46:59Z,http://arxiv.org/abs/2412.19696v1,"Arezoo Borji, Hossam Haick, Birgit Pohn, Antonia Graf, Jana Zakall, S M Ragib Shahriar Islam, Gernot Kronreif, Daniel Kovatchki, Heinz Strohmer, Sepideh Hatamikia"
"Nonperturbative effects in triple-differential dijet and Z+jet
  production at the LHC","In comparisons of precision collider data to the most accurate highest-order
calculations in perturbative quantum chromodynamics (QCD), it is required to
correct for nonperturbative effects. Such effects are typically studied using
Monte Carlo event generators that complement fixed-order predictions with
perturbative parton showers and models for the nonperturbative effects of the
Underlying Event and hadronisation. Thereby, the final state of collision
events can be predicted at the level of stable particles, which serve as input
for full detector simulations.
  This article investigates the impact of nonperturbative effects on two
processes that may be used for precision determinations of the strong coupling
constant and the proton structure: the triple-differential dijet and Z+jet
production. While nonperturbative effects impact both processes, significant
differences among them are observed and further investigated. Indications are
found that the Underlying Event and hadronisation cannot fully explain these
differences and the perturbative modelling may play a significant role as well.",2024-12-27T15:42:07Z,http://arxiv.org/abs/2412.19694v1,"Stefan Gieseke, Maximilian Horzela, Manjit Kaur, Dari Leonardi, Klaus Rabbertz, Aayushi Singla, Cedric Verstege"
"From prediction to explanation: managing influential negative reviews
  through explainable AI","The profound impact of online reviews on consumer decision-making has made it
crucial for businesses to manage negative reviews. Recent advancements in
artificial intelligence (AI) technology have offered businesses novel and
effective ways to manage and analyze substantial consumer feedback. In response
to the growing demand for explainablility and transparency in AI applications,
this study proposes a novel explainable AI (XAI) algorithm aimed at identifying
influential negative reviews. The experiments conducted on 101,338 restaurant
reviews validate the algorithm's effectiveness and provides understandable
explanations from both the feature-level and word-level perspectives. By
leveraging this algorithm, businesses can gain actionable insights for
predicting, perceiving, and strategically responding to online negative
feedback, fostering improved customer service and mitigating the potential
damage caused by negative reviews.",2024-12-27T15:37:19Z,http://arxiv.org/abs/2412.19692v1,Rongping Shen
"Quantum Many-Body Lattice C-R-T Symmetry: Fractionalization, Anomaly,
  and Symmetric Mass Generation","Charge conjugation (C), mirror reflection (R), and time reversal (T)
symmetries, along with internal symmetries, are essential for massless Majorana
and Dirac fermions. These symmetries are sufficient to rule out potential
fermion bilinear mass terms, thereby establishing a gapless free fermion fixed
point phase, pivotal for symmetric mass generation (SMG) transition. In this
work, we systematically study the anomaly of C-R-T-internal symmetry in all
spacetime dimensions by analyzing the projective representation (i.e. the
fractionalization) of the C-R-T-internal symmetry group in the quantum
many-body Hilbert space on the lattice. By discovering the
fermion-flavor-number-dependent C-R-T-internal symmetry's anomaly structure, we
demonstrate an alternative way to derive the minimal flavor number for SMG,
which shows consistency with known results from K\""ahler-Dirac fermion or
cobordism classification. Our findings reveal that, in general spatial
dimensions, either 8 copies of staggered Majorana fermions or 4 copies of
staggered Dirac fermions admit SMG. By directly searching for 4-fermion
interactions that form commuting stabilizers respecting all symmetry
constraints, we can prove the explicit SMG gapping retained a unique ground
state in the codespace. Furthermore, we establish the correspondence between
the symmetry operators of staggered fermions and free fermions, which is
instrumental in facilitating the analysis of symmetry fractionalization at the
field theory level.",2024-12-27T15:36:31Z,http://arxiv.org/abs/2412.19691v1,"Yang-Yang Li, Juven Wang, Yi-Zhuang You"
"Terms that define nuclei on residuated lattices: a case study of
  BL-algebras","A nucleus $\gamma$ on a (bounded commutative integral) residuated lattice
$\mathbf{A}$ is a closure operator that satisfies the inequality $\gamma(a)
\cdot \gamma(b) \leq \gamma(a \cdot b)$ for all $a,b \in A$. In this article,
among several results, a description of an arbitrary nucleus on a residuated
lattice is given. Special attention is given to terms that define a nucleus on
every structure of a variety, as a means of generalizing the double negation
operation. Some general results about these terms are presented, together with
examples. The main result of this article consists of the description of all
terms of this kind for every given subvariety of BL-algebras. We exhibit
interesting nontrivial examples.",2024-12-27T15:34:51Z,http://arxiv.org/abs/2412.19690v1,"Sebastián Buss, Diego Castaño, José Patricio Díaz Varela"
"A Review on the Integration of Artificial Intelligence and Medical
  Imaging in IVF Ovarian Stimulation","Artificial intelligence (AI) has emerged as a powerful tool to enhance
decision-making and optimize treatment protocols in in vitro fertilization
(IVF). In particular, AI shows significant promise in supporting
decision-making during the ovarian stimulation phase of the IVF process. This
review evaluates studies focused on the applications of AI combined with
medical imaging in ovarian stimulation, examining methodologies, outcomes, and
current limitations. Our analysis of 13 studies on this topic reveals that,
reveal that while AI algorithms demonstrated notable potential in predicting
optimal hormonal dosages, trigger timing, and oocyte retrieval outcomes, the
medical imaging data utilized predominantly came from two-dimensional (2D)
ultrasound which mainly involved basic quantifications, such as follicle size
and number, with limited use of direct feature extraction or advanced image
analysis techniques. This points to an underexplored opportunity where advanced
image analysis approaches, such as deep learning, and more diverse imaging
modalities, like three-dimensional (3D) ultrasound, could unlock deeper
insights. Additionally, the lack of explainable AI (XAI) in most studies raises
concerns about the transparency and traceability of AI-driven decisions - key
factors for clinical adoption and trust. Furthermore, many studies relied on
single-center designs and small datasets, which limit the generalizability of
their findings. This review highlights the need for integrating advanced
imaging analysis techniques with explainable AI methodologies, as well as the
importance of leveraging multicenter collaborations and larger datasets.
Addressing these gaps has the potential to enhance ovarian stimulation
management, paving the way for efficient, personalized, and data-driven
treatment pathways that improve IVF outcomes.",2024-12-27T15:29:08Z,http://arxiv.org/abs/2412.19688v1,"Jana Zakall, Birgit Pohn, Antonia Graf, Daniel Kovatchki, Arezoo Borji, Ragib Shahriar Islam, Hossam Haick, Heinz Strohmer, Sepideh Hatamikia"
"A Large-scale Interpretable Multi-modality Benchmark for Facial Image
  Forgery Localization","Image forgery localization, which centers on identifying tampered pixels
within an image, has seen significant advancements. Traditional approaches
often model this challenge as a variant of image segmentation, treating the
binary segmentation of forged areas as the end product. We argue that the basic
binary forgery mask is inadequate for explaining model predictions. It doesn't
clarify why the model pinpoints certain areas and treats all forged pixels the
same, making it hard to spot the most fake-looking parts. In this study, we
mitigate the aforementioned limitations by generating salient region-focused
interpretation for the forgery images. To support this, we craft a Multi-Modal
Tramper Tracing (MMTT) dataset, comprising facial images manipulated using
deepfake techniques and paired with manual, interpretable textual annotations.
To harvest high-quality annotation, annotators are instructed to meticulously
observe the manipulated images and articulate the typical characteristics of
the forgery regions. Subsequently, we collect a dataset of 128,303 image-text
pairs. Leveraging the MMTT dataset, we develop ForgeryTalker, an architecture
designed for concurrent forgery localization and interpretation. ForgeryTalker
first trains a forgery prompter network to identify the pivotal clues within
the explanatory text. Subsequently, the region prompter is incorporated into
multimodal large language model for finetuning to achieve the dual goals of
localization and interpretation. Extensive experiments conducted on the MMTT
dataset verify the superior performance of our proposed model. The dataset,
code as well as pretrained checkpoints will be made publicly available to
facilitate further research and ensure the reproducibility of our results.",2024-12-27T15:23:39Z,http://arxiv.org/abs/2412.19685v1,"Jingchun Lian, Lingyu Liu, Yaxiong Wang, Yujiao Wu, Li Zhu, Zhedong Zheng"
"Boosting Private Domain Understanding of Efficient MLLMs: A Tuning-free,
  Adaptive, Universal Prompt Optimization Framework","Efficient multimodal large language models (EMLLMs), in contrast to
multimodal large language models (MLLMs), reduce model size and computational
costs and are often deployed on resource-constrained devices. However, due to
data privacy concerns, existing open-source EMLLMs rarely have access to
private domain-specific data during the pre-training process, making them
difficult to directly apply in device-specific domains, such as certain
business scenarios. To address this weakness, this paper focuses on the
efficient adaptation of EMLLMs to private domains, specifically in two areas:
1) how to reduce data requirements, and 2) how to avoid parameter fine-tuning.
Specifically, we propose a tun\textbf{\underline{I}}ng-free,
a\textbf{\underline{D}}aptiv\textbf{\underline{E}},
univers\textbf{\underline{AL}} \textbf{\underline{Prompt}} Optimization
Framework, abbreviated as \textit{\textbf{\ourmethod{}}} which consists of two
stages: 1) Predefined Prompt, based on the reinforcement searching strategy,
generate a prompt optimization strategy tree to acquire optimization priors; 2)
Prompt Reflection initializes the prompt based on optimization priors, followed
by self-reflection to further search and refine the prompt. By doing so,
\ourmethod{} elegantly generates the ``ideal prompts'' for processing private
domain-specific data. Note that our method requires no parameter fine-tuning
and only a small amount of data to quickly adapt to the data distribution of
private data. Extensive experiments across multiple tasks demonstrate that our
proposed \ourmethod{} significantly improves both efficiency and performance
compared to baselines.",2024-12-27T15:21:17Z,http://arxiv.org/abs/2412.19684v1,"Jiang Liu, Bolin Li, Haoyuan Li, Tianwei Lin, Wenqiao Zhang, Tao Zhong, Zhelun Yu, Jinghao Wei, Hao Cheng, Hao Jiang, Zheqi Lv, Juncheng Li, Siliang Tang, Yueting Zhuang"
